bug_id,hunk_i,hunk_j,lexical_distance,ast_distance,package_distance,pair_divergence
JacksonDatabind_103,5,8,0.9252,1.0000,0.3333,0.5140
JacksonDatabind_103,5,9,0.9515,1.0000,0.3333,0.5286
JacksonDatabind_103,5,10,0.9515,1.0000,0.3333,0.5286
JacksonDatabind_103,5,11,0.9532,1.0000,0.3333,0.5296
JacksonDatabind_103,5,12,0.7989,1.0000,0.3333,0.4438
JacksonDatabind_103,5,13,0.9564,1.0000,0.3333,0.5313
JacksonDatabind_103,5,14,0.7989,1.0000,0.3333,0.4438
JacksonDatabind_103,5,15,0.9532,1.0000,0.3333,0.5296
JacksonDatabind_103,5,16,0.9302,1.0000,0.4000,0.5581
JacksonDatabind_103,5,17,0.9302,1.0000,0.4000,0.5581
JacksonDatabind_103,5,18,0.9302,1.0000,0.4000,0.5581
JacksonDatabind_103,5,19,0.9733,1.0000,0.4000,0.5840
JacksonDatabind_103,5,20,0.9330,1.0000,0.3333,0.5183
JacksonDatabind_103,5,21,0.9688,1.0000,0.3333,0.5382
JacksonDatabind_103,5,22,0.4226,1.0000,0.3333,0.2348
JacksonDatabind_103,5,23,0.9731,1.0000,0.3333,0.5406
JacksonDatabind_103,5,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,5,25,0.9492,1.0000,0.3333,0.5273
JacksonDatabind_103,6,7,0.0000,0.7336,0.0000,0.0000
JacksonDatabind_103,6,8,0.9358,1.0000,0.3333,0.5199
JacksonDatabind_103,6,9,0.9662,1.0000,0.3333,0.5368
JacksonDatabind_103,6,10,0.9662,1.0000,0.3333,0.5368
JacksonDatabind_103,6,11,0.7051,1.0000,0.3333,0.3917
JacksonDatabind_103,6,12,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,6,13,0.9156,1.0000,0.3333,0.5086
JacksonDatabind_103,6,14,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,6,15,0.9089,1.0000,0.3333,0.5049
JacksonDatabind_103,6,16,0.6070,1.0000,0.4000,0.3642
JacksonDatabind_103,6,17,0.8173,1.0000,0.4000,0.4904
JacksonDatabind_103,6,18,0.8173,1.0000,0.4000,0.4904
JacksonDatabind_103,6,19,0.9682,1.0000,0.4000,0.5809
JacksonDatabind_103,6,20,0.9417,1.0000,0.3333,0.5232
JacksonDatabind_103,6,21,0.8835,1.0000,0.3333,0.4908
JacksonDatabind_103,6,22,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,6,23,0.9018,1.0000,0.3333,0.5010
JacksonDatabind_103,6,24,0.9996,1.0000,0.3333,0.5554
JacksonDatabind_103,6,25,0.9640,1.0000,0.3333,0.5356
JacksonDatabind_103,7,8,0.9358,1.0000,0.3333,0.5199
JacksonDatabind_103,7,9,0.9662,1.0000,0.3333,0.5368
JacksonDatabind_103,7,10,0.9662,1.0000,0.3333,0.5368
JacksonDatabind_103,7,11,0.7051,1.0000,0.3333,0.3917
JacksonDatabind_103,7,12,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,7,13,0.9156,1.0000,0.3333,0.5086
JacksonDatabind_103,7,14,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,7,15,0.9089,1.0000,0.3333,0.5049
JacksonDatabind_103,7,16,0.6070,1.0000,0.4000,0.3642
JacksonDatabind_103,7,17,0.8173,1.0000,0.4000,0.4904
JacksonDatabind_103,7,18,0.8173,1.0000,0.4000,0.4904
JacksonDatabind_103,7,19,0.9682,1.0000,0.4000,0.5809
JacksonDatabind_103,7,20,0.9417,1.0000,0.3333,0.5232
JacksonDatabind_103,7,21,0.8835,1.0000,0.3333,0.4908
JacksonDatabind_103,7,22,0.9427,1.0000,0.3333,0.5237
JacksonDatabind_103,7,23,0.9018,1.0000,0.3333,0.5010
JacksonDatabind_103,7,24,0.9996,1.0000,0.3333,0.5554
JacksonDatabind_103,7,25,0.9640,1.0000,0.3333,0.5356
JacksonDatabind_103,8,9,0.8910,1.0000,0.2222,0.4290
JacksonDatabind_103,8,10,0.8910,1.0000,0.2222,0.4290
JacksonDatabind_103,8,11,0.9085,1.0000,0.2222,0.4374
JacksonDatabind_103,8,12,0.9252,1.0000,0.2222,0.4455
JacksonDatabind_103,8,13,0.9152,1.0000,0.2222,0.4407
JacksonDatabind_103,8,14,0.9252,1.0000,0.2222,0.4455
JacksonDatabind_103,8,15,0.9085,1.0000,0.2222,0.4374
JacksonDatabind_103,8,16,0.9257,1.0000,0.3000,0.4937
JacksonDatabind_103,8,17,0.9257,1.0000,0.3000,0.4937
JacksonDatabind_103,8,18,0.9257,1.0000,0.3000,0.4937
JacksonDatabind_103,8,19,0.9474,1.0000,0.3000,0.5053
JacksonDatabind_103,8,20,0.8574,1.0000,0.3333,0.4763
JacksonDatabind_103,8,21,0.9408,1.0000,0.3333,0.5227
JacksonDatabind_103,8,22,0.9252,1.0000,0.3333,0.5140
JacksonDatabind_103,8,23,0.9699,1.0000,0.3333,0.5388
JacksonDatabind_103,8,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,8,25,0.9660,1.0000,0.3333,0.5367
JacksonDatabind_103,9,10,0.0000,0.0000,0.0000,0.0000
JacksonDatabind_103,9,11,0.9262,1.0000,0.2222,0.4459
JacksonDatabind_103,9,12,0.7621,1.0000,0.2222,0.3669
JacksonDatabind_103,9,13,0.9316,1.0000,0.2222,0.4485
JacksonDatabind_103,9,14,0.7621,1.0000,0.2222,0.3669
JacksonDatabind_103,9,15,0.9262,1.0000,0.2222,0.4459
JacksonDatabind_103,9,16,0.9224,1.0000,0.3000,0.4919
JacksonDatabind_103,9,17,0.9224,1.0000,0.3000,0.4919
JacksonDatabind_103,9,18,0.6607,1.0000,0.3000,0.3524
JacksonDatabind_103,9,19,0.9593,1.0000,0.3000,0.5116
JacksonDatabind_103,9,20,0.8896,1.0000,0.3333,0.4942
JacksonDatabind_103,9,21,0.9523,1.0000,0.3333,0.5290
JacksonDatabind_103,9,22,0.7621,1.0000,0.3333,0.4234
JacksonDatabind_103,9,23,0.8975,1.0000,0.3333,0.4986
JacksonDatabind_103,9,24,1.0000,1.0000,0.3333,0.5556
JacksonDatabind_103,9,25,0.9783,1.0000,0.3333,0.5435
JacksonDatabind_103,10,11,0.9262,1.0000,0.2222,0.4459
JacksonDatabind_103,10,12,0.7621,1.0000,0.2222,0.3669
JacksonDatabind_103,10,13,0.9316,1.0000,0.2222,0.4485
JacksonDatabind_103,10,14,0.7621,1.0000,0.2222,0.3669
JacksonDatabind_103,10,15,0.9262,1.0000,0.2222,0.4459
JacksonDatabind_103,10,16,0.9224,1.0000,0.3000,0.4919
JacksonDatabind_103,10,17,0.9224,1.0000,0.3000,0.4919
JacksonDatabind_103,10,18,0.6607,1.0000,0.3000,0.3524
JacksonDatabind_103,10,19,0.9593,1.0000,0.3000,0.5116
JacksonDatabind_103,10,20,0.8896,1.0000,0.3333,0.4942
JacksonDatabind_103,10,21,0.9523,1.0000,0.3333,0.5290
JacksonDatabind_103,10,22,0.7621,1.0000,0.3333,0.4234
JacksonDatabind_103,10,23,0.8975,1.0000,0.3333,0.4986
JacksonDatabind_103,10,24,1.0000,1.0000,0.3333,0.5556
JacksonDatabind_103,10,25,0.9783,1.0000,0.3333,0.5435
JacksonDatabind_103,11,12,0.9616,1.0000,0.2222,0.4630
JacksonDatabind_103,11,13,0.8663,1.0000,0.2222,0.4171
JacksonDatabind_103,11,14,0.9616,1.0000,0.2222,0.4630
JacksonDatabind_103,11,15,0.6919,1.0000,0.2222,0.3331
JacksonDatabind_103,11,16,0.8843,1.0000,0.3000,0.4716
JacksonDatabind_103,11,17,0.9701,1.0000,0.3000,0.5174
JacksonDatabind_103,11,18,0.9701,1.0000,0.3000,0.5174
JacksonDatabind_103,11,19,0.9450,1.0000,0.3000,0.5040
JacksonDatabind_103,11,20,0.9268,1.0000,0.3333,0.5149
JacksonDatabind_103,11,21,0.9210,1.0000,0.3333,0.5117
JacksonDatabind_103,11,22,0.9616,1.0000,0.3333,0.5342
JacksonDatabind_103,11,23,0.9480,1.0000,0.3333,0.5266
JacksonDatabind_103,11,24,1.0000,1.0000,0.3333,0.5555
JacksonDatabind_103,11,25,0.9640,1.0000,0.3333,0.5356
JacksonDatabind_103,12,13,0.9564,0.4940,0.0000,0.4724
JacksonDatabind_103,12,14,0.0000,1.0000,0.2222,0.0000
JacksonDatabind_103,12,15,0.9532,1.0000,0.2222,0.4590
JacksonDatabind_103,12,16,0.9302,1.0000,0.3000,0.4961
JacksonDatabind_103,12,17,0.9302,1.0000,0.3000,0.4961
JacksonDatabind_103,12,18,0.7268,1.0000,0.3000,0.3876
JacksonDatabind_103,12,19,0.9733,1.0000,0.3000,0.5191
JacksonDatabind_103,12,20,0.9330,1.0000,0.3333,0.5183
JacksonDatabind_103,12,21,0.9688,1.0000,0.3333,0.5382
JacksonDatabind_103,12,22,0.3394,1.0000,0.3333,0.1885
JacksonDatabind_103,12,23,0.9167,1.0000,0.3333,0.5093
JacksonDatabind_103,12,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,12,25,0.9492,1.0000,0.3333,0.5273
JacksonDatabind_103,13,14,0.9664,1.0000,0.2222,0.4653
JacksonDatabind_103,13,15,0.8669,1.0000,0.2222,0.4174
JacksonDatabind_103,13,16,0.9750,1.0000,0.3000,0.5200
JacksonDatabind_103,13,17,0.9750,1.0000,0.3000,0.5200
JacksonDatabind_103,13,18,0.9750,1.0000,0.3000,0.5200
JacksonDatabind_103,13,19,0.7443,1.0000,0.3000,0.3969
JacksonDatabind_103,13,20,0.6746,1.0000,0.3333,0.3748
JacksonDatabind_103,13,21,0.7968,1.0000,0.3333,0.4427
JacksonDatabind_103,13,22,0.9664,1.0000,0.3333,0.5369
JacksonDatabind_103,13,23,0.9480,1.0000,0.3333,0.5266
JacksonDatabind_103,13,24,1.0000,1.0000,0.3333,0.5555
JacksonDatabind_103,13,25,0.9254,1.0000,0.3333,0.5141
JacksonDatabind_103,14,15,0.9532,0.6460,0.0000,0.6158
JacksonDatabind_103,14,16,0.9302,1.0000,0.3000,0.4961
JacksonDatabind_103,14,17,0.9302,1.0000,0.3000,0.4961
JacksonDatabind_103,14,18,0.7268,1.0000,0.3000,0.3876
JacksonDatabind_103,14,19,0.9733,1.0000,0.3000,0.5191
JacksonDatabind_103,14,20,0.9330,1.0000,0.3333,0.5183
JacksonDatabind_103,14,21,0.9688,1.0000,0.3333,0.5382
JacksonDatabind_103,14,22,0.3394,1.0000,0.3333,0.1885
JacksonDatabind_103,14,23,0.9167,1.0000,0.3333,0.5093
JacksonDatabind_103,14,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,14,25,0.9492,1.0000,0.3333,0.5273
JacksonDatabind_103,15,16,0.9701,1.0000,0.3000,0.5174
JacksonDatabind_103,15,17,0.9701,1.0000,0.3000,0.5174
JacksonDatabind_103,15,18,0.9701,1.0000,0.3000,0.5174
JacksonDatabind_103,15,19,0.9450,1.0000,0.3000,0.5040
JacksonDatabind_103,15,20,0.9268,1.0000,0.3333,0.5149
JacksonDatabind_103,15,21,0.9210,1.0000,0.3333,0.5117
JacksonDatabind_103,15,22,0.9616,1.0000,0.3333,0.5342
JacksonDatabind_103,15,23,0.9480,1.0000,0.3333,0.5266
JacksonDatabind_103,15,24,1.0000,1.0000,0.3333,0.5555
JacksonDatabind_103,15,25,0.9640,1.0000,0.3333,0.5356
JacksonDatabind_103,16,17,0.6218,1.0000,0.2000,0.2902
JacksonDatabind_103,16,18,0.6218,1.0000,0.2000,0.2902
JacksonDatabind_103,16,19,0.9713,1.0000,0.2000,0.4533
JacksonDatabind_103,16,20,0.9280,1.0000,0.4000,0.5568
JacksonDatabind_103,16,21,0.9048,1.0000,0.4000,0.5429
JacksonDatabind_103,16,22,0.9252,1.0000,0.4000,0.5551
JacksonDatabind_103,16,23,0.9198,1.0000,0.4000,0.5519
JacksonDatabind_103,16,24,0.9950,1.0000,0.4000,0.5970
JacksonDatabind_103,16,25,0.9660,1.0000,0.4000,0.5796
JacksonDatabind_103,17,18,0.6218,0.7107,0.0000,0.4419
JacksonDatabind_103,17,19,0.9713,1.0000,0.2000,0.4533
JacksonDatabind_103,17,20,0.9280,1.0000,0.4000,0.5568
JacksonDatabind_103,17,21,0.9048,1.0000,0.4000,0.5429
JacksonDatabind_103,17,22,0.9252,1.0000,0.4000,0.5551
JacksonDatabind_103,17,23,0.9198,1.0000,0.4000,0.5519
JacksonDatabind_103,17,24,0.9950,1.0000,0.4000,0.5970
JacksonDatabind_103,17,25,0.9660,1.0000,0.4000,0.5796
JacksonDatabind_103,18,19,0.9713,1.0000,0.2000,0.4533
JacksonDatabind_103,18,20,0.9280,1.0000,0.4000,0.5568
JacksonDatabind_103,18,21,0.9048,1.0000,0.4000,0.5429
JacksonDatabind_103,18,22,0.7244,1.0000,0.4000,0.4346
JacksonDatabind_103,18,23,0.8275,1.0000,0.4000,0.4965
JacksonDatabind_103,18,24,0.9950,1.0000,0.4000,0.5970
JacksonDatabind_103,18,25,0.9660,1.0000,0.4000,0.5796
JacksonDatabind_103,19,20,0.8452,1.0000,0.4000,0.5071
JacksonDatabind_103,19,21,0.9201,1.0000,0.4000,0.5520
JacksonDatabind_103,19,22,0.9882,1.0000,0.4000,0.5929
JacksonDatabind_103,19,23,0.9680,1.0000,0.4000,0.5808
JacksonDatabind_103,19,24,1.0000,1.0000,0.4000,0.6000
JacksonDatabind_103,19,25,0.9599,1.0000,0.4000,0.5760
JacksonDatabind_103,20,21,0.9269,1.0000,0.3333,0.5149
JacksonDatabind_103,20,22,0.9330,1.0000,0.3333,0.5183
JacksonDatabind_103,20,23,0.9726,1.0000,0.3333,0.5403
JacksonDatabind_103,20,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,20,25,0.9562,1.0000,0.3333,0.5312
JacksonDatabind_103,21,22,0.9849,0.0000,0.0000,0.0000
JacksonDatabind_103,21,23,0.8829,1.0000,0.2222,0.4251
JacksonDatabind_103,21,24,1.0000,1.0000,0.3333,0.5556
JacksonDatabind_103,21,25,0.9334,1.0000,0.3333,0.5185
JacksonDatabind_103,22,23,0.9167,1.0000,0.2222,0.4414
JacksonDatabind_103,22,24,0.9987,1.0000,0.3333,0.5548
JacksonDatabind_103,22,25,0.9492,1.0000,0.3333,0.5273
JacksonDatabind_103,23,24,1.0000,1.0000,0.3333,0.5556
JacksonDatabind_103,23,25,0.9694,1.0000,0.3333,0.5386
JacksonDatabind_103,24,25,0.9916,0.3170,0.0000,0.3143
JacksonDatabind_104,0,1,0.8633,0.3115,0.0000,0.2689
JacksonDatabind_104,0,2,0.8563,0.5897,0.0000,0.5049
JacksonDatabind_104,1,2,0.9654,0.5081,0.0000,0.4905
JacksonDatabind_105,0,1,0.9784,0.8668,0.0000,0.8481
JacksonDatabind_108,0,1,0.9673,0.4000,0.0000,0.3869
JacksonDatabind_109,0,1,0.9884,0.6309,0.0000,0.6236
JacksonDatabind_109,0,2,0.9959,0.0000,0.0000,0.0000
JacksonDatabind_109,0,3,0.9863,1.0000,0.2000,0.4603
JacksonDatabind_109,0,4,0.9884,1.0000,0.2000,0.4613
JacksonDatabind_109,1,2,0.9757,0.6309,0.0000,0.6156
JacksonDatabind_109,1,3,0.9999,1.0000,0.2000,0.4666
JacksonDatabind_109,1,4,0.1213,1.0000,0.2000,0.0566
JacksonDatabind_109,2,3,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_109,2,4,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_109,3,4,0.9884,0.7545,0.0000,0.7458
JacksonDatabind_110,0,1,0.9778,0.3263,0.0000,0.3190
JacksonDatabind_110,0,2,0.9892,0.6525,0.0000,0.6455
JacksonDatabind_110,1,2,0.9669,0.6525,0.0000,0.6309
JacksonDatabind_111,0,1,0.1547,1.0000,0.3000,0.0825
JacksonDatabind_111,0,2,1.0000,1.0000,0.3000,0.5333
JacksonDatabind_111,0,3,0.1547,1.0000,0.3000,0.0825
JacksonDatabind_111,0,4,0.1547,1.0000,0.3000,0.0825
JacksonDatabind_111,0,5,0.1547,1.0000,0.3000,0.0825
JacksonDatabind_111,0,6,0.1547,1.0000,0.3000,0.0825
JacksonDatabind_111,0,7,1.0000,1.0000,0.3000,0.5333
JacksonDatabind_111,0,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,1,2,1.0000,0.4307,0.0000,0.4307
JacksonDatabind_111,1,3,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,1,4,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,1,5,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,1,6,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,1,7,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,1,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,2,3,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,2,4,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,2,5,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,2,6,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,2,7,0.7786,1.0000,0.2000,0.3634
JacksonDatabind_111,2,8,1.0000,1.0000,0.3000,0.5333
JacksonDatabind_111,3,4,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,3,5,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,3,6,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,3,7,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,3,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,4,5,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,4,6,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,4,7,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,4,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,5,6,0.1547,1.0000,0.2000,0.0722
JacksonDatabind_111,5,7,1.0000,1.0000,0.2000,0.4667
JacksonDatabind_111,5,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,6,7,1.0000,0.4628,0.0000,0.4628
JacksonDatabind_111,6,8,0.9105,1.0000,0.3000,0.4856
JacksonDatabind_111,7,8,1.0000,1.0000,0.3000,0.5333
JacksonXml_1,0,1,0.4777,0.6460,0.0000,0.3086
JacksonXml_2,0,1,0.9935,0.4883,0.0000,0.4852
JacksonXml_2,0,2,0.9803,0.4883,0.0000,0.4787
JacksonXml_2,0,3,0.9889,0.0000,0.0000,0.0000
JacksonXml_2,1,2,0.9819,0.3333,0.0000,0.3273
JacksonXml_2,1,3,0.8968,0.4883,0.0000,0.4379
JacksonXml_2,2,3,0.9637,0.4883,0.0000,0.4706
JacksonXml_6,0,1,0.9579,0.0000,0.0000,0.0000
Jsoup_3,0,1,0.0000,0.5840,0.0000,0.0000
Jsoup_3,0,2,0.3044,0.5840,0.0000,0.1778
Jsoup_3,0,3,0.9989,1.0000,0.4286,0.6183
Jsoup_3,0,4,0.9333,1.0000,0.4286,0.5778
Jsoup_3,0,5,0.9895,1.0000,0.4286,0.6125
Jsoup_3,0,6,0.9354,1.0000,0.4286,0.5791
Jsoup_3,0,7,0.9907,1.0000,0.4286,0.6133
Jsoup_3,0,8,0.9641,1.0000,0.4286,0.5968
Jsoup_3,0,9,0.9626,1.0000,0.4286,0.5959
Jsoup_3,0,10,0.9575,1.0000,0.4286,0.5927
Jsoup_3,0,11,0.9937,1.0000,0.4286,0.6151
Jsoup_3,0,12,0.9632,1.0000,0.4286,0.5963
Jsoup_3,1,2,0.3044,0.5840,0.0000,0.1778
Jsoup_3,1,3,0.9989,1.0000,0.4286,0.6183
Jsoup_3,1,4,0.9333,1.0000,0.4286,0.5778
Jsoup_3,1,5,0.9895,1.0000,0.4286,0.6125
Jsoup_3,1,6,0.9354,1.0000,0.4286,0.5791
Jsoup_3,1,7,0.9907,1.0000,0.4286,0.6133
Jsoup_3,1,8,0.9641,1.0000,0.4286,0.5968
Jsoup_3,1,9,0.9626,1.0000,0.4286,0.5959
Jsoup_3,1,10,0.9575,1.0000,0.4286,0.5927
Jsoup_3,1,11,0.9937,1.0000,0.4286,0.6151
Jsoup_3,1,12,0.9632,1.0000,0.4286,0.5963
Jsoup_3,2,3,0.9984,1.0000,0.4286,0.6181
Jsoup_3,2,4,0.9333,1.0000,0.4286,0.5778
Jsoup_3,2,5,0.9881,1.0000,0.4286,0.6117
Jsoup_3,2,6,0.9650,1.0000,0.4286,0.5974
Jsoup_3,2,7,0.9895,1.0000,0.4286,0.6126
Jsoup_3,2,8,0.9637,1.0000,0.4286,0.5966
Jsoup_3,2,9,0.9596,1.0000,0.4286,0.5940
Jsoup_3,2,10,0.9616,1.0000,0.4286,0.5953
Jsoup_3,2,11,0.9942,1.0000,0.4286,0.6155
Jsoup_3,2,12,0.9600,1.0000,0.4286,0.5943
Jsoup_3,3,4,0.9903,0.2080,0.0000,0.2060
Jsoup_3,3,5,0.9843,0.5377,0.0000,0.5293
Jsoup_3,3,6,0.9916,0.3297,0.0000,0.3269
Jsoup_3,3,7,0.9822,1.0000,0.2857,0.5145
Jsoup_3,3,8,0.9673,1.0000,0.2857,0.5067
Jsoup_3,3,9,0.9862,1.0000,0.2857,0.5166
Jsoup_3,3,10,0.9951,1.0000,0.2857,0.5212
Jsoup_3,3,11,0.9991,1.0000,0.2857,0.5234
Jsoup_3,3,12,0.9853,1.0000,0.2857,0.5161
Jsoup_3,4,5,0.9860,0.4830,0.0000,0.4762
Jsoup_3,4,6,0.9660,0.2080,0.0000,0.2009
Jsoup_3,4,7,0.9938,1.0000,0.2857,0.5206
Jsoup_3,4,8,0.9820,1.0000,0.2857,0.5144
Jsoup_3,4,9,0.9425,1.0000,0.2857,0.4937
Jsoup_3,4,10,0.9707,1.0000,0.2857,0.5085
Jsoup_3,4,11,0.9956,1.0000,0.2857,0.5215
Jsoup_3,4,12,0.9596,1.0000,0.2857,0.5027
Jsoup_3,5,6,0.9079,0.5377,0.0000,0.4882
Jsoup_3,5,7,0.9851,1.0000,0.2857,0.5160
Jsoup_3,5,8,0.9469,1.0000,0.2857,0.4960
Jsoup_3,5,9,0.9621,1.0000,0.2857,0.5039
Jsoup_3,5,10,0.9930,1.0000,0.2857,0.5202
Jsoup_3,5,11,0.9988,1.0000,0.2857,0.5232
Jsoup_3,5,12,0.9685,1.0000,0.2857,0.5073
Jsoup_3,6,7,0.9935,1.0000,0.2857,0.5204
Jsoup_3,6,8,0.9501,1.0000,0.2857,0.4977
Jsoup_3,6,9,0.9637,1.0000,0.2857,0.5048
Jsoup_3,6,10,0.9744,1.0000,0.2857,0.5104
Jsoup_3,6,11,0.9959,1.0000,0.2857,0.5216
Jsoup_3,6,12,0.9714,1.0000,0.2857,0.5088
Jsoup_3,7,8,0.9813,0.3297,0.0000,0.3235
Jsoup_3,7,9,0.9852,0.2080,0.0000,0.2049
Jsoup_3,7,10,0.9951,0.3297,0.0000,0.3281
Jsoup_3,7,11,0.9982,0.0000,0.0000,0.0000
Jsoup_3,7,12,0.9702,0.0000,0.0000,0.0000
Jsoup_3,8,9,0.9596,0.2080,0.0000,0.1996
Jsoup_3,8,10,0.9821,0.3297,0.0000,0.3238
Jsoup_3,8,11,0.9971,0.0000,0.0000,0.0000
Jsoup_3,8,12,0.9812,0.0000,0.0000,0.0000
Jsoup_3,9,10,0.9826,0.2080,0.0000,0.2044
Jsoup_3,9,11,0.9972,0.0000,0.0000,0.0000
Jsoup_3,9,12,0.9515,0.0000,0.0000,0.0000
Jsoup_3,10,11,0.9125,0.0000,0.0000,0.0000
Jsoup_3,10,12,0.9918,0.0000,0.0000,0.0000
Jsoup_3,11,12,1.0000,0.2080,0.0000,0.2080
Jsoup_4,0,1,0.9498,0.6340,0.0000,0.6021
Jsoup_7,0,1,0.9858,0.4307,0.0000,0.4245
Jsoup_7,0,2,0.9975,0.3413,0.0000,0.3405
Jsoup_7,1,2,0.9887,0.2153,0.0000,0.2129
Jsoup_11,0,1,0.4486,0.8683,0.0000,0.3895
Jsoup_11,0,2,0.9214,0.4962,0.0000,0.4572
Jsoup_11,0,3,0.9689,0.4962,0.0000,0.4808
Jsoup_11,1,2,0.9037,0.8005,0.0000,0.7234
Jsoup_11,1,3,0.9637,0.8005,0.0000,0.7714
Jsoup_11,2,3,0.9594,0.0000,0.0000,0.0000
Jsoup_12,0,1,0.9739,0.3811,0.0000,0.3711
Jsoup_14,0,1,0.9811,1.0000,0.2857,0.5139
Jsoup_16,0,1,0.9544,0.6462,0.0000,0.6167
Jsoup_16,0,2,0.9956,0.5805,0.0000,0.5780
Jsoup_16,1,2,0.9892,0.6462,0.0000,0.6393
Jsoup_18,0,1,0.9707,0.6123,0.0000,0.5943
Jsoup_21,0,1,0.9673,1.0000,0.2857,0.5067
Jsoup_21,0,2,0.9638,1.0000,0.2857,0.5048
Jsoup_21,1,2,0.7937,0.7204,0.0000,0.5717
Jsoup_22,0,1,0.9990,0.4160,0.0000,0.4156
Jsoup_22,0,2,0.9990,0.4160,0.0000,0.4156
Jsoup_22,0,3,0.5387,1.0000,0.2857,0.2822
Jsoup_22,0,4,0.9970,1.0000,0.2857,0.5222
Jsoup_22,0,5,0.9917,1.0000,0.4286,0.6139
Jsoup_22,1,2,0.0000,0.4830,0.0000,0.0000
Jsoup_22,1,3,0.9163,1.0000,0.2857,0.4800
Jsoup_22,1,4,0.2139,1.0000,0.2857,0.1121
Jsoup_22,1,5,0.9821,1.0000,0.4286,0.6080
Jsoup_22,2,3,0.9163,1.0000,0.2857,0.4800
Jsoup_22,2,4,0.2139,1.0000,0.2857,0.1121
Jsoup_22,2,5,0.9821,1.0000,0.4286,0.6080
Jsoup_22,3,4,0.9967,0.4160,0.0000,0.4147
Jsoup_22,3,5,0.9863,1.0000,0.4286,0.6105
Jsoup_22,4,5,0.9821,1.0000,0.4286,0.6080
Jsoup_23,0,1,0.9999,1.0000,0.2857,0.5238
Jsoup_28,0,1,0.9843,0.3170,0.0000,0.3120
Jsoup_28,0,2,0.9981,0.4000,0.0000,0.3992
Jsoup_28,0,3,0.9920,1.0000,0.4286,0.6141
Jsoup_28,0,4,0.9970,1.0000,0.4286,0.6172
Jsoup_28,0,5,0.9961,1.0000,0.4286,0.6166
Jsoup_28,1,2,0.9762,0.2000,0.0000,0.1952
Jsoup_28,1,3,0.9376,1.0000,0.4286,0.5804
Jsoup_28,1,4,0.9832,1.0000,0.4286,0.6086
Jsoup_28,1,5,0.9769,1.0000,0.4286,0.6047
Jsoup_28,2,3,0.9980,1.0000,0.4286,0.6178
Jsoup_28,2,4,0.9556,1.0000,0.4286,0.5915
Jsoup_28,2,5,0.9401,1.0000,0.4286,0.5820
Jsoup_28,3,4,0.9695,1.0000,0.2857,0.5078
Jsoup_28,3,5,0.9196,1.0000,0.2857,0.4817
Jsoup_28,4,5,0.9127,0.4830,0.0000,0.4409
Jsoup_29,0,1,0.9918,0.5566,0.0000,0.5521
Jsoup_30,0,1,0.9957,0.4362,0.0000,0.4343
Jsoup_30,0,2,0.9973,0.4362,0.0000,0.4350
Jsoup_30,1,2,0.8898,0.0000,0.0000,0.0000
Jsoup_31,0,1,0.9435,1.0000,0.2857,0.4942
Jsoup_31,0,2,0.9950,1.0000,0.2857,0.5212
Jsoup_31,1,2,0.9954,1.0000,0.2857,0.5214
Jsoup_36,0,1,0.9953,0.4160,0.0000,0.4141
Jsoup_36,0,2,0.9955,0.6240,0.0000,0.6213
Jsoup_36,0,3,0.9916,0.5377,0.0000,0.5332
Jsoup_36,1,2,0.9174,0.5840,0.0000,0.5357
Jsoup_36,1,3,0.9767,0.4830,0.0000,0.4717
Jsoup_36,2,3,0.8608,0.6594,0.0000,0.5676
